Path,height,weight,BMI
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2206.jpg,1.82,74.0,22.34029706557179
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2207.jpg,1.82,66.0,19.925129815239703
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2208.jpg,1.63,42.0,15.807896420640597
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2209.jpg,1.64,46.0,17.102914931588344
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2210.jpg,1.65,63.0,23.140495867768596
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2211.jpg,1.75,82.0,26.775510204081634
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2212.jpg,1.7,48.0,16.60899653979239
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2213.jpg,1.88,72.0,20.37120869171571
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2214.jpg,1.68,48.0,17.006802721088437
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2215.jpg,1.66,45.0,16.330381768036002
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2216.jpg,1.8,65.0,20.061728395061728
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2217.jpg,1.82,75.0,22.6421929718633
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2218.jpg,1.7,80.0,27.68166089965398
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2219.jpg,1.82,70.0,21.132713440405748
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2220.jpg,1.73,71.0,23.722810651876106
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2221.jpg,1.62,48.0,18.289894833104707
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2222.jpg,1.78,77.0,24.302487059714682
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2223.jpg,1.71,49.0,16.75729284224206
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2224.jpg,1.63,45.0,16.937031879257784
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2225.jpg,1.69,47.0,16.45600644235146
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2226.jpg,1.8,68.0,20.98765432098765
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2227.jpg,1.8,68.0,20.98765432098765
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2228.jpg,1.74,60.0,19.817677368212443
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2229.jpg,1.73,65.0,21.71806608974573
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2230.jpg,1.82,72.0,21.736505252988767
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2231.jpg,1.73,52.0,17.374452871796585
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2232.jpg,1.68,50.0,17.71541950113379
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2233.jpg,1.69,49.0,17.15626203564301
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2234.jpg,1.6,47.0,18.359374999999996
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2235.jpg,1.68,48.0,17.006802721088437
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2236.jpg,1.83,72.0,21.49959688255845
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2237.jpg,1.8,80.0,24.691358024691358
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2238.jpg,1.75,50.0,16.3265306122449
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2239.jpg,1.78,65.0,20.515086478979924
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2240.jpg,1.8,70.0,21.604938271604937
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2241.jpg,1.67,48.0,17.21108680841909
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2242.jpg,1.83,77.0,22.99262444384723
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2243.jpg,1.88,81.0,22.917609778180175
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2244.jpg,1.79,82.0,25.592209980961893
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2245.jpg,1.62,44.0,16.76573693034598
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2246.jpg,1.81,73.0,22.282592106468055
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2247.jpg,1.81,74.0,22.587833094227893
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2248.jpg,1.72,59.0,19.94321254732288
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2249.jpg,1.74,75.0,24.772096710265558
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2250.jpg,1.8,68.0,20.98765432098765
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2251.jpg,1.84,76.0,22.448015122873343
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2252.jpg,1.88,75.0,21.22000905387053
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2253.jpg,1.65,57.0,20.936639118457304
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2254.jpg,1.83,69.0,20.603780345785182
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2255.jpg,1.83,68.0,20.305174833527424
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2256.jpg,1.69,48.0,16.806134238997235
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2257.jpg,1.75,65.0,21.224489795918366
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2258.jpg,1.63,44.0,16.560653393052053
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2259.jpg,1.682,48.0,16.966382526888182
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2260.jpg,1.67,53.0,19.003908350962746
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2261.jpg,1.64,47.0,17.474717430101133
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2262.jpg,1.65,48.0,17.63085399449036
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2263.jpg,1.79,70.0,21.847008520333322
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2264.jpg,1.64,46.0,17.102914931588344
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2265.jpg,1.65,45.0,16.528925619834713
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2266.jpg,1.65,50.0,18.36547291092746
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2267.jpg,1.69,49.0,17.15626203564301
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2268.jpg,1.65,46.0,16.896235078053262
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2269.jpg,1.71,46.0,15.731336137614994
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2270.jpg,1.76,50.0,16.141528925619834
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2271.jpg,1.77,65.0,20.747550193111813
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2272.jpg,1.78,67.0,21.146319909102385
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2273.jpg,1.74,69.0,22.79032897344431
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2274.jpg,1.65,50.0,18.36547291092746
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2275.jpg,1.8,65.0,20.061728395061728
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2276.jpg,1.84,76.0,22.448015122873343
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2277.jpg,1.64,49.0,18.218322427126715
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2278.jpg,1.67,48.0,17.21108680841909
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2279.jpg,1.68,49.0,17.361111111111114
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2280.jpg,1.62,48.0,18.289894833104707
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2281.jpg,1.8,72.0,22.22222222222222
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2282.jpg,1.65,45.0,16.528925619834713
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2283.jpg,1.81,70.0,21.36686914318855
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2284.jpg,1.84,66.0,19.494328922495274
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2285.jpg,1.82,73.0,22.03840115928028
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2286.jpg,1.62,47.0,17.908855357415025
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2287.jpg,1.75,70.0,22.857142857142858
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2288.jpg,1.82,72.0,21.736505252988767
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2289.jpg,1.77,72.0,22.981901752370007
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2290.jpg,1.63,47.0,17.68978885166924
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2291.jpg,1.77,66.0,21.06674327300584
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2292.jpg,1.73,64.0,21.383941996057334
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2293.jpg,1.77,70.0,22.34351559258195
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2294.jpg,1.82,85.0,25.661152034778407
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2295.jpg,1.74,75.0,24.772096710265558
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2296.jpg,1.63,45.0,16.937031879257784
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2297.jpg,1.62,45.0,17.146776406035663
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2298.jpg,1.62,45.0,17.146776406035663
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2299.jpg,1.8,71.0,21.91358024691358
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2300.jpg,1.76,62.0,20.015495867768596
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2301.jpg,1.82,78.0,23.54788069073783
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2302.jpg,1.62,49.0,18.670934308794386
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2303.jpg,1.75,95.0,31.020408163265305
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2304.jpg,1.78,65.0,20.515086478979924
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2305.jpg,1.73,73.0,24.3910588392529
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2306.jpg,1.75,70.0,22.857142857142858
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2307.jpg,1.86,74.0,21.389756041160826
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2308.jpg,1.69,51.0,17.856517628934565
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2309.jpg,1.8,82.0,25.30864197530864
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2310.jpg,1.65,45.0,16.528925619834713
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2311.jpg,1.82,75.0,22.6421929718633
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2312.jpg,1.73,64.0,21.383941996057334
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2313.jpg,1.81,56.0,17.09349531455084
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2314.jpg,1.87,71.0,20.303697560696612
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2315.jpg,1.67,51.0,18.286779733945284
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2316.jpg,1.64,44.0,16.359309934562763
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2317.jpg,1.79,65.0,20.286507911738084
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2318.jpg,1.78,60.0,18.93700290367378
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2319.jpg,1.57,55.0,22.313278429145196
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2320.jpg,1.65,45.0,16.528925619834713
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2321.jpg,1.59,47.0,18.59103674696412
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2322.jpg,1.68,45.0,15.94387755102041
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2324.jpg,1.64,47.0,17.474717430101133
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2325.jpg,1.71,60.0,20.519134092541297
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2326.jpg,1.81,72.0,21.97735111870822
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2327.jpg,1.77,69.0,22.024322512687924
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2328.jpg,1.67,48.0,17.21108680841909
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2329.jpg,1.7,48.0,16.60899653979239
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2330.jpg,1.65,70.0,25.71166207529844
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2331.jpg,1.82,70.0,21.132713440405748
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2332.jpg,1.66,45.0,16.330381768036002
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2333.jpg,1.8,81.0,25.0
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2334.jpg,1.61,44.0,16.97465375564214
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2335.jpg,1.88,80.0,22.634676324128566
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2336.jpg,1.8,67.0,20.679012345679013
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2337.jpg,1.68,48.0,17.006802721088437
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2338.jpg,1.68,75.0,26.573129251700685
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2339.jpg,1.65,43.0,15.794306703397615
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2340.jpg,1.8,68.0,20.98765432098765
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2341.jpg,1.75,56.0,18.285714285714285
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2342.jpg,1.77,69.0,22.024322512687924
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2343.jpg,1.63,47.0,17.68978885166924
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2344.jpg,1.63,45.0,16.937031879257784
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2345.jpg,1.86,75.0,21.678806798473808
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2346.jpg,1.78,65.0,20.515086478979924
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2347.jpg,1.69,48.0,16.806134238997235
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2348.jpg,1.82,80.0,24.151672503320853
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2349.jpg,1.68,45.0,15.94387755102041
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2350.jpg,1.76,75.0,24.212293388429753
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2351.jpg,1.66,45.0,16.330381768036002
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2352.jpg,1.75,74.0,24.163265306122447
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2353.jpg,1.65,47.0,17.263544536271812
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2354.jpg,1.7,53.0,18.339100346020764
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2355.jpg,1.7,48.0,16.60899653979239
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2356.jpg,1.68,48.0,17.006802721088437
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2357.jpg,1.64,44.0,16.359309934562763
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2358.jpg,1.63,45.0,16.937031879257784
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2359.jpg,1.68,46.0,16.298185941043087
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2360.jpg,1.6,44.0,17.187499999999996
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2361.jpg,1.84,65.0,19.198960302457465
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2362.jpg,1.6,51.0,19.921874999999996
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2363.jpg,1.68,47.0,16.65249433106576
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2364.jpg,1.5,39.0,17.333333333333332
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2365.jpg,1.68,47.0,16.65249433106576
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2366.jpg,1.77,63.0,20.109164033323754
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2367.jpg,1.83,72.0,21.49959688255845
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2368.jpg,1.77,53.0,16.917233234383477
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2369.jpg,1.8,75.0,23.148148148148145
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2370.jpg,1.82,70.0,21.132713440405748
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2371.jpg,1.75,65.0,21.224489795918366
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2372.jpg,1.71,45.0,15.389350569405973
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2373.jpg,1.78,64.0,20.199469763918696
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2374.jpg,1.87,72.0,20.58966513197403
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2375.jpg,1.67,48.0,17.21108680841909
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2376.jpg,1.64,49.0,18.218322427126715
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2377.jpg,1.8,68.0,20.98765432098765
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2378.jpg,1.69,50.0,17.506389832288786
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2379.jpg,1.78,65.0,20.515086478979924
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2380.jpg,1.68,45.0,15.94387755102041
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2381.jpg,1.8,70.0,21.604938271604937
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2382.jpg,1.7,49.0,16.955017301038065
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2383.jpg,1.8,72.0,22.22222222222222
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2384.jpg,1.76,72.0,23.243801652892564
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2385.jpg,1.81,71.0,21.672110130948383
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2386.jpg,1.82,68.0,20.528921627822726
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2387.jpg,1.78,65.0,20.515086478979924
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2388.jpg,1.7,49.0,16.955017301038065
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2389.jpg,1.79,78.0,24.343809494085704
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2390.jpg,1.64,44.0,16.359309934562763
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2391.jpg,1.82,75.0,22.6421929718633
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2392.jpg,1.73,67.0,22.386314277122523
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2393.jpg,1.63,47.0,17.68978885166924
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2394.jpg,1.63,45.0,16.937031879257784
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2395.jpg,1.85,69.0,20.16070124178232
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2396.jpg,1.75,66.0,21.551020408163264
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2397.jpg,1.65,44.0,16.161616161616163
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2399.jpg,1.8,65.0,20.061728395061728
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2400.jpg,1.8,75.0,23.148148148148145
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2401.jpg,1.77,69.0,22.024322512687924
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2402.jpg,1.69,50.0,17.506389832288786
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2404.jpg,1.7,49.0,16.955017301038065
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2405.jpg,1.67,48.0,17.21108680841909
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2406.jpg,1.7,49.0,16.955017301038065
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2407.jpg,1.78,61.0,19.252619618735007
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2408.jpg,1.66,47.0,17.056176513282043
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2409.jpg,1.74,64.0,21.13885585942661
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2410.jpg,1.73,56.0,18.710949246550168
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2411.jpg,1.63,46.0,17.31341036546351
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2412.jpg,1.75,80.0,26.122448979591837
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2413.jpg,1.71,52.0,17.783249546869126
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2414.jpg,1.75,66.0,21.551020408163264
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2415.jpg,1.62,46.0,17.527815881725342
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2416.jpg,1.82,62.0,18.717546190073662
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2417.jpg,1.67,48.0,17.21108680841909
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2418.jpg,1.67,43.0,15.418265265875435
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2419.jpg,1.67,47.0,16.85252249991036
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2420.jpg,1.83,72.0,21.49959688255845
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2421.jpg,1.75,66.0,21.551020408163264
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2422.jpg,1.81,64.0,19.53542321662953
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2423.jpg,1.83,70.0,20.902385858042937
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2424.jpg,1.6,63.0,24.609374999999996
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2425.jpg,1.68,49.0,17.361111111111114
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2427.jpg,1.85,77.0,22.498173849525198
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2428.jpg,1.61,45.0,17.360441340997646
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2429.jpg,1.8,71.0,21.91358024691358
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2430.jpg,1.68,47.0,16.65249433106576
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2431.jpg,1.62,44.0,16.76573693034598
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2432.jpg,1.76,49.0,15.81869834710744
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2433.jpg,1.73,50.0,16.70620468441979
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2434.jpg,1.68,48.0,17.006802721088437
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2435.jpg,1.67,47.0,16.85252249991036
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2436.jpg,1.77,60.0,19.15158479364167
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2437.jpg,1.84,75.0,22.152646502835537
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2438.jpg,1.77,66.0,21.06674327300584
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2439.jpg,1.67,47.0,16.85252249991036
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2440.jpg,1.65,45.0,16.528925619834713
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2441.jpg,1.83,74.0,22.096807907073963
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2442.jpg,1.63,42.0,15.807896420640597
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2443.jpg,1.72,70.0,23.661438615467823
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2444.jpg,1.77,70.0,22.34351559258195
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2445.jpg,1.79,78.0,24.343809494085704
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2446.jpg,1.65,45.0,16.528925619834713
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2447.jpg,1.73,53.0,17.70857696548498
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2448.jpg,1.67,43.0,15.418265265875435
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2449.jpg,1.62,40.0,15.241579027587255
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2450.jpg,1.65,45.0,16.528925619834713
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2451.jpg,1.74,65.0,21.469150482230148
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2452.jpg,1.75,60.0,19.591836734693878
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2453.jpg,1.63,48.0,18.06616733787497
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2454.jpg,1.65,42.0,15.426997245179065
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2455.jpg,1.81,77.0,23.503556057507403
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2456.jpg,1.78,77.0,24.302487059714682
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2457.jpg,1.83,70.0,20.902385858042937
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2458.jpg,1.67,52.0,18.645344042454013
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2459.jpg,1.6,45.0,17.578124999999996
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2460.jpg,1.67,45.0,16.1353938828929
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2461.jpg,1.1,16.0,13.223140495867767
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2462.jpg,1.79,65.0,20.286507911738084
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2463.jpg,1.74,54.0,17.8359096313912
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2464.jpg,1.63,57.0,21.453573713726524
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2465.jpg,1.85,76.0,22.205989773557338
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2467.jpg,1.83,75.0,22.395413419331717
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2468.jpg,1.72,62.0,20.9572742022715
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2469.jpg,1.8,110.0,33.95061728395061
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2470.jpg,1.77,81.0,25.854639471416256
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2471.jpg,1.66,46.0,16.693279140659023
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2472.jpg,1.85,77.0,22.498173849525198
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2473.jpg,1.57,36.0,14.60505497180413
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2474.jpg,1.85,78.0,22.79035792549306
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2475.jpg,1.64,41.0,15.243902439024392
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2476.jpg,1.78,65.0,20.515086478979924
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2477.jpg,1.78,62.0,19.568236333796236
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2478.jpg,1.68,45.0,15.94387755102041
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2479.jpg,1.84,74.0,21.85727788279773
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2480.jpg,1.8,68.0,20.98765432098765
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2481.jpg,1.76,76.0,24.535123966942148
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2482.jpg,1.75,61.0,19.918367346938776
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2483.jpg,1.76,69.0,22.275309917355372
/content/gdrive/My Drive/FaceToBMI/data/asia/images/2484.jpg,1.78,100.0,31.561671506122963
